Bathrooms,Bedrooms,Beds,LocationName,NumGuests,NumReviews,Price,Rating,latitude,longitude,zipcode,pop2016,pop2010,pop2000,cost_living_index (US avg. = 100),land_area (sq.mi.),water_area (sq.mi.),pop_density (people per mile),number of males,number of females,prop taxes paid 2016,median taxes (with mortgage,median taxes (no mortgage),median house value,median houshold income,median monthly owner costs (with mortgage),median monthly owner costs (no mortgage),median gross rent,median asking price for vacant for-sale home/condo,unemployment (%),Number of Homes,Count of Abnb,Density of Abnb (%),Average Abnb Price (by zipcode),Average NumReviews (by zipcode),Average Rating (by zipcode),Average Number of Bathrooms (by zipcode),Average Number of Bedrooms (by zipcode),Average Number of Beds (by zipcode),Average Number of Guests (by zipcode)
2.0,3.0,3.0,Philadelphia,6.0,32.0,149.0,N,39.92745,-75.16648,19148,54642.0,49732.0,48573,105.1,4.2,0.6,12939,27401,27241,0.7,1435.0,1347.0,189572.0,48021.0,1275.0,389.0,1023.0,213936.0,8.7,21856.8,110,0.503275868,118.6448598,48.42857143,4.870786517,1.148148148,1.6018518519999998,2.0,2.0
2.0,3.0,3.0,New Orleans,6.0,5.0,175.0,Y,29.95043,-90.10742,70125,16992.0,14479.0,23887,102.6,2.3,0.0,7252,8064,8927,0.8,3109.0,1746.0,318322.0,38122.0,2070.0,573.0,971.0,223889.0,7.1,6796.8,327,4.811087571,117.5603715,39.42605634,4.838709677,1.327217125,2.078431373,2.706422018,2.706422018
1.0,,1.0,New Orleans,2.0,54.0,65.0,Y,29.96623,-90.0495,70116,11761.0,11507.0,16688,102.7,1.3,0.1,9105,6321,5440,0.8,2543.0,2041.0,276478.0,32017.0,1874.0,554.0,919.0,203035.0,10.7,4704.4,703,14.94345719,94.17191977,83.96723869,4.823667712,1.211126961,1.524242424,2.06685633,2.06685633
1.0,1.0,1.0,Atlanta,1.0,24.0,42.0,Y,33.81793,-84.3915,30305,23394.0,22999.0,21380,100.4,6.4,0.0,3635,11153,12241,1.2,6415.0,6966.0,549848.0,91147.0,2733.0,1220.0,1237.0,789677.0,2.3,9357.6,26,0.277849021,139.15384619999998,19.93333333,4.9,1.384615385,1.769230769,1.807692308,1.807692308
,,,,,,,Y,37.88031,-122.28807,94130,3134.0,2880.0,1453,144.2,0.9,0.0,3405,1762,1372,0.6,,,,51315.0,,,1919.0,3898250.0,9.7,1253.6,4143,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
2.0,3.0,3.0,San Diego,6.0,3.0,208.0,Y,32.74941,-117.11377,92104,46444.0,44414.0,47688,137.8,3.8,0.0,12271,23469,22975,0.5,3281.0,1746.0,551513.0,54187.0,2272.0,419.0,1189.0,346332.0,5.6,18577.6,391,2.104685212,118.6311688,56.503125,4.920711974,1.153846154,1.51744186,1.792838875,1.792838875
1.0,2.0,2.0,San Francisco,6.0,40.0,360.0,Y,37.7935,-122.41459,94108,14914.0,13768.0,13716,175.6,0.3,0.0,55226,7145,7769,0.8,8149.0,7918.0,989261.0,48135.0,2932.0,1498.0,1166.0,3898250.0,3.9,5965.6,359,6.017835591,202.3970588,40.21862348,4.73940678,1.14159292,1.25,1.577259475,1.577259475
1.0,1.0,2.0,New Orleans,3.0,104.0,90.0,Y,29.96406,-90.08034,70112,2788.0,3655.0,6259,102.9,0.9,0.0,3197,1568,1219,0.6,2694.0,1724.0,351730.0,50536.0,1594.0,605.0,1343.0,327278.0,9.7,1115.2,562,50.39454806,91.77598566,42.84807692,4.769980507,1.227758007,1.337837838,1.989323843,1.989323843
1.0,1.0,6.0,Washington,6.0,3.0,29.0,Y,38.87873,-76.9897,20003,29487.0,26454.0,23122,123.8,2.2,0.3,13144,15559,13928,0.5,4113.0,3131.0,771719.0,118469.0,2685.0,577.0,1848.0,730517.0,4.4,11794.8,410,3.476108115,127.7487685,54.34444444,4.900289017,1.196078431,1.442708333,2.487804878,2.487804878
1.0,1.0,1.0,Redwood City,1.0,4.0,70.0,Y,37.4701,-122.25673,94134,42274.0,40798.0,40134,155.2,2.4,0.0,17616,20688,21586,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
1.0,1.0,1.0,Brooklyn,1.0,6.0,39.0,N,40.67322,-73.91018000000001,11233,73194.0,67053.0,61955,172.7,1.3,0.0,54302,32614,40577,0.4,2766.0,2996.0,676489.0,37166.0,2572.0,756.0,1152.0,746172.0,7.7,29277.6,161,0.549908462,66.03797468,39.34482759,4.669064748,1.298136646,1.24516129,1.757763975,1.757763975
1.0,2.0,2.0,Seattle,4.0,13.0,80.0,Y,47.70708,-122.35698,98133,48203.0,44555.0,42896,116.4,7.1,0.1,6794,23451,24751,1.0,3656.0,4002.0,384250.0,56976.0,1973.0,642.0,1158.0,771183.0,4.8,19281.2,102,0.5290127170000001,85.83333333,35.725,4.746753247,1.287128713,1.515463918,1.725490196,1.725490196
1.0,1.0,1.0,Berkeley,2.0,19.0,72.0,N,37.88093,-122.27516,94130,3134.0,2880.0,1453,144.2,0.9,0.0,3405,1762,1372,0.6,,,,51315.0,,,1919.0,3898250.0,9.7,1253.6,4143,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
2.0,1.0,1.0,San Diego,1.0,8.0,55.0,Y,32.86862,-117.22577,92122,47992.0,43728.0,34891,138.5,15.9,0.0,3013,24639,23353,0.6,4567.0,3242.0,697910.0,76816.0,2389.0,574.0,1878.0,695311.0,4.0,19196.8,284,1.479413236,117.4548736,28.14364641,4.809815951,1.3498233219999998,1.498194946,2.017605634,2.017605634
2.0,2.0,2.0,San Francisco,4.0,33.0,595.0,Y,37.79911,-122.40567,94133,27885.0,26237.0,26827,178.0,0.8,0.2,36931,14062,13823,0.6,9812.0,4506.0,1228668.0,57384.0,3556.0,736.0,1311.0,1460959.0,4.7,11154.0,143,1.282051282,269.92366410000005,62.59482759,4.865079365,1.135338346,1.566929134,2.142857143,2.142857143
1.0,1.0,1.0,Redwood City,3.0,43.0,133.0,N,37.48208,-122.23315,94134,42274.0,40798.0,40134,155.2,2.4,0.0,17616,20688,21586,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
1.0,3.0,4.0,Seattle,10.0,186.0,78.0,N,47.51211,-122.33716,98146,27849.0,25922.0,25574,114.4,4.7,0.7,5988,14103,13746,1.0,3442.0,3576.0,350398.0,62632.0,1857.0,623.0,1077.0,513920.0,5.3,11139.6,129,1.158030809,91.5546875,47.9266055,4.90952381,1.325581395,1.594827586,2.147286822,2.147286822
1.0,1.0,2.0,Boston,4.0,8.0,100.0,Y,42.37408,-71.04009,2128,46870.0,40508.0,38413,137.7,4.8,1.1,9664,25250,21621,0.6,2285.0,2182.0,368711.0,54315.0,2035.0,587.0,1235.0,443373.0,5.4,18748.0,96,0.5120546189999999,99.72340426,42.97674419,4.791666667,1.104166667,1.4947368419999998,1.90625,1.90625
1.0,1.0,3.0,San Diego,4.0,13.0,44.0,Y,32.737320000000004,-117.25447,92107,29712.0,28651.0,27956,140.0,3.1,0.5,9468,14798,14913,0.5,4964.0,2759.0,827547.0,76120.0,2589.0,580.0,1443.0,1074827.0,4.7,11884.8,518,4.358508347,151.2694611,50.85193622,4.852731591,1.328185328,1.795258621,2.478764479,2.478764479
1.0,2.0,3.0,Long Island City,6.0,7.0,90.0,Y,40.73822,-73.9291,11104,26476.0,27232.0,29506,155.3,0.4,0.0,68032,12939,13536,0.8,4700.0,3196.0,488803.0,59526.0,1992.0,719.0,1496.0,1153123.0,4.7,10590.4,82,0.7742861459999999,74.65,37.21917808,4.833333333,1.097560976,1.164556962,1.548780488,1.548780488
2.0,2.0,2.0,Berkeley,4.0,3.0,180.0,N,37.86262,-122.27926,94130,3134.0,2880.0,1453,144.2,0.9,0.0,3405,1762,1372,0.6,,,,51315.0,,,1919.0,3898250.0,9.7,1253.6,4143,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
3.0,3.0,3.0,Tacoma,6.0,130.0,120.0,N,47.25916,-122.46654,98146,27849.0,25922.0,25574,114.4,4.7,0.7,5988,14103,13746,1.0,3442.0,3576.0,350398.0,62632.0,1857.0,623.0,1077.0,513920.0,5.3,11139.6,129,1.158030809,91.5546875,47.9266055,4.90952381,1.325581395,1.594827586,2.147286822,2.147286822
1.0,,1.0,Daly City,2.0,30.0,90.0,Y,37.70361,-122.45123999999998,94112,85205.0,79407.0,73104,154.3,3.4,0.0,25329,42842,42363,0.6,5161.0,2870.0,733316.0,80598.0,2636.0,471.0,1647.0,833728.0,6.5,34082.0,478,1.402499853,120.5779221,55.12594458,4.797979798,1.219088937,1.515625,1.896995708,1.896995708
1.0,1.0,1.0,New York,2.0,6.0,100.0,Y,40.72991,-74.00192,10012,24887.0,24090.0,26000,169.4,0.3,0.0,76982,12790,12097,0.7,10587.0,10810.0,1467298.0,106039.0,3483.0,1279.0,2200.0,2955801.0,3.7,9954.8,122,1.225539438,179.3833333,49.72072072,4.724770642,1.06557377,1.315315315,1.680327869,1.680327869
1.0,1.0,1.0,New York,2.0,19.0,,N,40.73158,-74.00151,10014,31915.0,31959.0,32667,161.7,0.6,0.0,56042,16336,15578,0.7,8731.0,7957.0,1153194.0,123964.0,3210.0,1248.0,2416.0,3958139.0,4.3,12766.0,78,0.610997963,199.2816901,55.65151515,4.75,1.051282051,1.25,1.692307692,1.692307692
1.0,1.0,1.0,New York,2.0,104.0,109.0,Y,40.73078,-74.00282,10014,31915.0,31959.0,32667,161.7,0.6,0.0,56042,16336,15578,0.7,8731.0,7957.0,1153194.0,123964.0,3210.0,1248.0,2416.0,3958139.0,4.3,12766.0,78,0.610997963,199.2816901,55.65151515,4.75,1.051282051,1.25,1.692307692,1.692307692
1.0,1.0,1.0,New York,2.0,147.0,60.0,Y,40.83751,-73.94391999999999,10032,64095.0,57331.0,63842,157.3,0.7,0.0,97487,32331,31764,0.8,5095.0,,419656.0,41716.0,1987.0,361.0,1169.0,382930.0,9.0,25638.0,80,0.31203682,74.75641026,49.82089552,4.8046875,1.0125,1.118421053,1.275,1.275
2.0,5.0,8.0,Miami,15.0,10.0,420.0,N,25.95088,-80.15491999999999,33141,40307.0,35249.0,36545,111.9,2.3,5.2,17406,21026,19282,0.9,2806.0,2559.0,313216.0,43893.0,2038.0,804.0,1163.0,2404330.0,4.6,16122.8,829,5.141786786,123.4434889,25.91878981,4.756521739,1.507246377,1.754226268,2.530193237,2.530193237
1.0,2.0,2.0,San Francisco,8.0,36.0,179.0,N,37.7355,-122.39431,94124,35954.0,33996.0,33170,155.9,4.9,1.1,7298,17643,18310,0.7,4648.0,2987.0,627764.0,55534.0,2339.0,485.0,979.0,636286.0,9.2,14381.6,128,0.890026145,138.76190480000002,52.64772727,4.775,1.228346457,1.425,1.787401575,1.787401575
1.0,1.0,1.0,Jamaica,4.0,12.0,53.0,Y,40.68922,-73.78684,11433,35200.0,32687.0,28435,154.8,1.6,0.0,22681,16465,18734,0.7,2935.0,2421.0,417214.0,47721.0,2475.0,613.0,1172.0,476258.0,13.3,14080.0,15,0.106534091,69.85714286,50.66666667,4.708333333,1.0,1.357142857,2.133333333,2.133333333
1.0,1.0,1.0,San Carlos,2.0,35.0,165.0,Y,37.50477,-122.26213,94134,42274.0,40798.0,40134,155.2,2.4,0.0,17616,20688,21586,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
1.0,2.0,3.0,Boston,6.0,9.0,140.0,Y,42.36437,-71.02965,2128,46870.0,40508.0,38413,137.7,4.8,1.1,9664,25250,21621,0.6,2285.0,2182.0,368711.0,54315.0,2035.0,587.0,1235.0,443373.0,5.4,18748.0,96,0.5120546189999999,99.72340426,42.97674419,4.791666667,1.104166667,1.4947368419999998,1.90625,1.90625
1.0,2.0,4.0,New Orleans,8.0,49.0,78.0,N,29.98898,-90.06313,70122,37303.0,28564.0,46533,98.4,7.1,1.0,5289,17107,20194,0.7,1434.0,1075.0,191570.0,39401.0,1437.0,465.0,957.0,155996.0,9.3,14921.2,494,3.310725679,117.9173554,38.60277136,4.911330049,1.374745418,2.138004246,2.684210526,2.684210526
1.0,1.0,1.0,Seattle,3.0,5.0,99.0,Y,47.59983,-122.32262,98104,14189.0,13095.0,13095,123.9,0.8,0.1,18310,8676,5514,0.8,3040.0,4143.0,429534.0,35433.0,1957.0,848.0,972.0,613354.0,5.5,5675.6,88,1.550496864,104.8045977,74.42028986,4.75,1.068181818,1.181818182,1.488636364,1.488636364
1.0,1.0,1.0,New York,2.0,44.0,82.0,Y,40.70963,-74.00759000000001,10005,8834.0,7135.0,884,169.5,0.1,0.0,120158,4262,4572,0.2,,3609.0,1581508.0,135514.0,3987.0,1364.0,3106.0,7040133.0,2.6,3533.6,70,1.980982567,220.6086957,36.3,4.808510638,1.114285714,1.6481481480000002,1.914285714,1.914285714
2.0,2.0,3.0,Del Mar,6.0,12.0,295.0,Y,32.9352,-117.25388,92014,13861.0,13154.0,13938,144.5,6.0,0.5,2299,7007,6853,0.5,8593.0,6180.0,1502926.0,125897.0,3987.0,926.0,2143.0,462825.0,2.1,5544.4,141,2.5431065580000003,284.92248060000003,22.77941176,4.891666667,1.879432624,2.313432836,2.929078014,2.929078014
1.0,4.0,5.0,Brooklyn,8.0,72.0,175.0,Y,40.655,-73.95975,11225,61188.0,56829.0,63774,166.1,0.9,0.0,69226,28013,33173,0.5,3830.0,4326.0,725436.0,50613.0,2675.0,809.0,1304.0,772975.0,9.6,24475.2,109,0.445348761,89.58095238,49.52,4.846938776,1.055045872,1.306930693,1.7522935780000002,1.7522935780000002
2.0,2.0,3.0,Boston,7.0,3.0,85.0,Y,42.29213,-71.15436,2132,28697.0,25861.0,24058,136.5,4.6,0.1,6292,12847,15849,0.7,3705.0,3234.0,492799.0,95059.0,2252.0,595.0,1574.0,594737.0,3.5,11478.8,30,0.261351361,93.20689655,56.85,4.8421052630000005,1.2,1.642857143,1.866666667,1.866666667
1.0,1.0,1.0,San Francisco,5.0,131.0,225.0,Y,37.75957,-122.39471,94107,29805.0,26599.0,17368,152.7,1.8,0.1,16634,15465,14340,0.8,7541.0,4033.0,943422.0,134510.0,3681.0,983.0,2249.0,1638539.0,4.2,11922.0,96,0.805234021,186.0957447,94.25,4.934065934,1.221052632,1.313253012,1.484210526,1.484210526
1.0,1.0,1.0,San Diego,2.0,17.0,80.0,Y,32.7293,-117.23646,92106,19134.0,19330.0,18505,141.7,5.6,0.7,3389,9861,9273,0.5,6178.0,3123.0,950303.0,86743.0,3120.0,581.0,1857.0,1677498.0,5.9,7653.6,183,2.391031671,191.90857140000003,29.73793103,4.868613139,1.513661202,1.892857143,2.404371585,2.404371585
1.0,1.0,1.0,Queens,2.0,44.0,55.0,Y,40.66298,-73.77,11434,67229.0,59129.0,59142,151.6,3.2,0.1,20760,29657,37570,0.8,3126.0,3322.0,422320.0,59837.0,2442.0,699.0,1176.0,519756.0,7.5,26891.6,38,0.141308066,75.52631579,65.09090909,4.772727273,1.078947368,1.3055555559999998,1.710526316,1.710526316
1.0,1.0,2.0,New York,4.0,35.0,90.0,Y,40.85031,-73.93283000000001,10033,60204.0,53926.0,58259,159.5,0.6,0.0,99586,30476,29727,0.6,2017.0,3582.0,521324.0,48272.0,1682.0,506.0,1338.0,1153123.0,10.5,24081.6,31,0.128728988,72.63333333,35.7037037,4.729166667,1.032258065,1.096774194,1.419354839,1.419354839
1.0,1.0,2.0,New Orleans,4.0,37.0,55.0,Y,30.00693,-90.04621999999999,70122,37303.0,28564.0,46533,98.4,7.1,1.0,5289,17107,20194,0.7,1434.0,1075.0,191570.0,39401.0,1437.0,465.0,957.0,155996.0,9.3,14921.2,494,3.310725679,117.9173554,38.60277136,4.911330049,1.374745418,2.138004246,2.684210526,2.684210526
1.0,1.0,3.0,Brooklyn,6.0,7.0,150.0,N,40.71341,-73.96556,11211,101397.0,90117.0,85089,169.6,2.3,0.1,44118,50855,50543,0.2,1244.0,3293.0,935985.0,61645.0,2972.0,845.0,1571.0,826418.0,4.5,40558.8,183,0.451196781,110.0454545,59.97619048,4.832298137,1.049450549,1.236686391,1.491803279,1.491803279
1.0,1.0,1.0,Homestead,2.0,6.0,55.0,Y,25.46835,-80.44530999999999,33132,11596.0,11165.0,5322,114.1,1.7,1.5,6799,6803,4794,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
1.0,1.0,3.0,Queens,4.0,12.0,139.0,N,40.72457,-73.89917,11378,33747.0,34981.0,34053,157.8,2.6,0.1,13169,16476,17270,0.7,4337.0,4671.0,613446.0,64188.0,2544.0,805.0,1496.0,631014.0,5.4,13498.8,12,0.088896791,78.66666667,21.125,4.75,1.0,1.166666667,2.0,2.0
1.0,,3.0,New York,4.0,37.0,100.0,N,40.75112,-73.9713,10017,16770.0,16575.0,16201,154.6,0.3,0.0,52384,8021,8748,1.0,7579.0,5841.0,655068.0,111225.0,2369.0,690.0,2289.0,2829446.0,2.3,6708.0,36,0.53667263,181.9705882,43.6875,4.683333333,1.138888889,1.583333333,2.305555556,2.305555556
2.0,2.0,2.0,New York,4.0,9.0,432.0,Y,40.70756,-74.01508000000001,10006,3324.0,3011.0,1447,161.7,0.1,0.0,36206,1402,1921,0.6,6096.0,,1043091.0,130565.0,3889.0,1513.0,2943.0,1727768.0,1.9,1329.6,34,2.557160048,262.25,24.43478261,4.875,1.147058824,1.9,2.1176470590000003,2.1176470590000003
1.0,1.0,1.0,Boston,2.0,3.0,65.0,Y,42.29807,-71.11135999999999,2130,39879.0,35401.0,36293,137.8,3.3,0.1,11961,18135,21743,0.7,3062.0,4504.0,507672.0,82714.0,2270.0,782.0,1514.0,425883.0,4.5,15951.6,39,0.244489581,100.4473684,48.84848485,4.870967742,1.157894737,1.526315789,1.743589744,1.743589744
1.0,,4.0,San Diego,8.0,58.0,159.0,Y,32.71463,-117.16017,92101,37385.0,37095.0,27494,136.9,4.7,0.2,7926,21906,15481,0.9,4808.0,5069.0,538860.0,59582.0,2718.0,1002.0,1461.0,609160.0,4.8,14954.0,708,4.734519192,124.1310541,52.78267974,4.779187817,1.223011364,1.434782609,2.131355932,2.131355932
1.0,2.0,2.0,Miami,1.0,38.0,41.0,N,25.78266,-80.19646999999999,33132,11596.0,11165.0,5322,114.1,1.7,1.5,6799,6803,4794,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
2.0,2.0,4.0,New Orleans,8.0,100.0,175.0,Y,29.97013,-90.09635,70119,37419.0,36228.0,50175,101.4,4.5,0.0,8368,19151,18268,0.6,1778.0,1139.0,244735.0,33708.0,1588.0,442.0,986.0,192284.0,6.8,14967.6,829,5.538630108,109.8454988,49.68790637,4.878179384,1.249698432,1.84828496,2.343787696,2.343787696
1.0,1.0,1.0,San Francisco,2.0,75.0,89.0,N,37.73482,-122.39578,94124,35954.0,33996.0,33170,155.9,4.9,1.1,7298,17643,18310,0.7,4648.0,2987.0,627764.0,55534.0,2339.0,485.0,979.0,636286.0,9.2,14381.6,128,0.890026145,138.76190480000002,52.64772727,4.775,1.228346457,1.425,1.787401575,1.787401575
1.0,1.0,1.0,Arlington,2.0,3.0,98.0,Y,38.86822,-77.08402,20037,15504.0,14642.0,12642,127.5,0.6,0.3,24097,7071,8432,0.6,4203.0,4315.0,668720.0,75467.0,2696.0,1044.0,2091.0,1621072.0,2.9,6201.6,419,6.756320949,153.59223300000002,38.3728223,4.766536965,1.215827338,1.425,1.894988067,1.894988067
2.0,3.0,3.0,Miami,6.0,20.0,139.0,N,25.80141,-80.19849,33132,11596.0,11165.0,5322,114.1,1.7,1.5,6799,6803,4794,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
1.0,1.0,1.0,Berkeley,1.0,48.0,75.0,N,37.86291,-122.26932,94130,3134.0,2880.0,1453,144.2,0.9,0.0,3405,1762,1372,0.6,,,,51315.0,,,1919.0,3898250.0,9.7,1253.6,4143,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,1.0,1.0,Redwood City,2.0,20.0,180.0,Y,37.48447,-122.24582,94134,42274.0,40798.0,40134,155.2,2.4,0.0,17616,20688,21586,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
1.0,1.0,1.0,Miami,2.0,49.0,45.0,N,25.7381,-80.31383000000001,33132,11596.0,11165.0,5322,114.1,1.7,1.5,6799,6803,4794,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
2.0,3.0,6.0,Oakland,8.0,8.0,260.0,N,37.81427,-122.24554,94130,3134.0,2880.0,1453,144.2,0.9,0.0,3405,1762,1372,0.6,,,,51315.0,,,1919.0,3898250.0,9.7,1253.6,4143,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,1.0,1.0,New Orleans,2.0,13.0,149.0,Y,29.937690000000003,-90.07492,70130,14256.0,14064.0,14891,102.3,2.1,0.5,6769,7361,6895,0.9,3910.0,3210.0,391687.0,54532.0,2441.0,873.0,1167.0,528936.0,5.3,5702.4,283,4.9628226710000005,100.18505340000002,60.99628253,4.871268657,1.219081272,1.498113208,1.982332155,1.982332155
2.0,4.0,5.0,Coral Gables,8.0,5.0,325.0,Y,25.72237,-80.26999,33132,11596.0,11165.0,5322,114.1,1.7,1.5,6799,6803,4794,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
1.0,2.0,3.0,New Orleans,4.0,77.0,95.0,Y,29.91952,-90.10947,70115,34248.0,31695.0,40287,102.1,3.9,0.6,8832,17038,17209,0.9,3992.0,3332.0,423985.0,57779.0,2268.0,695.0,1105.0,433344.0,4.6,13699.2,435,3.175367905,144.1786543,43.69554455,4.893483709,1.35862069,1.904645477,2.524137931,2.524137931
1.0,1.0,1.0,San Francisco,2.0,10.0,102.0,Y,37.79256,-122.41973,94109,56822.0,55984.0,56322,161.6,1.2,0.1,47834,29302,27521,0.8,8065.0,5908.0,946308.0,73990.0,3438.0,980.0,1585.0,2053561.0,3.2,22728.8,177,0.778747668,267.0116959,48.55629139,4.829931973,1.242774566,1.608974359,2.011428571,2.011428571
2.0,3.0,3.0,Oakland,6.0,13.0,275.0,Y,37.81367,-122.22508,94130,3134.0,2880.0,1453,144.2,0.9,0.0,3405,1762,1372,0.6,,,,51315.0,,,1919.0,3898250.0,9.7,1253.6,4143,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,1.0,3.0,San Francisco,5.0,22.0,176.0,Y,37.79614,-122.42221,94109,56822.0,55984.0,56322,161.6,1.2,0.1,47834,29302,27521,0.8,8065.0,5908.0,946308.0,73990.0,3438.0,980.0,1585.0,2053561.0,3.2,22728.8,177,0.778747668,267.0116959,48.55629139,4.829931973,1.242774566,1.608974359,2.011428571,2.011428571
2.0,2.0,2.0,Miami,4.0,11.0,195.0,Y,25.77112,-80.18605,33132,11596.0,11165.0,5322,114.1,1.7,1.5,6799,6803,4794,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
1.0,1.0,1.0,Miami Springs,2.0,44.0,109.0,Y,25.81837,-80.28928,33132,11596.0,11165.0,5322,114.1,1.7,1.5,6799,6803,4794,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
1.0,1.0,1.0,San Francisco,4.0,44.0,139.0,Y,37.7323,-122.46018,94127,20960.0,19289.0,20624,156.2,1.8,0.0,11839,10591,10368,0.6,8204.0,1808.0,1170842.0,144122.0,3746.0,520.0,2511.0,1425325.0,3.4,8384.0,145,1.729484733,166.6,81.18461538,4.865079365,1.220689655,1.5703125,1.855172414,1.855172414
1.0,1.0,2.0,San Diego,3.0,20.0,142.0,Y,32.799609999999994,-117.25769,92109,49124.0,45787.0,46071,140.7,7.6,4.3,6463,25677,23447,0.5,5213.0,2847.0,821665.0,74047.0,2760.0,593.0,1532.0,984403.0,4.0,19649.6,656,3.3384903510000004,145.5595054,50.12617702,4.80990099,1.296183206,1.653130288,2.295731707,2.295731707
1.0,1.0,2.0,New York,4.0,21.0,72.0,N,40.8596,-73.9294,10040,45678.0,41905.0,46599,154.4,0.4,0.0,121195,21317,24360,0.6,4179.0,1639.0,396126.0,47711.0,1644.0,299.0,1277.0,341240.0,7.9,18271.2,97,0.530890144,81.85106383,22.18309859,4.730769231,1.030927835,1.056818182,1.329896907,1.329896907
1.0,1.0,1.0,Miami Beach,2.0,13.0,40.0,N,25.8525,-80.13762,33141,40307.0,35249.0,36545,111.9,2.3,5.2,17406,21026,19282,0.9,2806.0,2559.0,313216.0,43893.0,2038.0,804.0,1163.0,2404330.0,4.6,16122.8,829,5.141786786,123.4434889,25.91878981,4.756521739,1.507246377,1.754226268,2.530193237,2.530193237
1.0,1.0,1.0,San Diego,2.0,4.0,60.0,Y,32.84662,-117.22043,92122,47992.0,43728.0,34891,138.5,15.9,0.0,3013,24639,23353,0.6,4567.0,3242.0,697910.0,76816.0,2389.0,574.0,1878.0,695311.0,4.0,19196.8,284,1.479413236,117.4548736,28.14364641,4.809815951,1.3498233219999998,1.498194946,2.017605634,2.017605634
2.0,3.0,4.0,New Orleans,6.0,9.0,90.0,Y,29.9961,-90.08075,70122,37303.0,28564.0,46533,98.4,7.1,1.0,5289,17107,20194,0.7,1434.0,1075.0,191570.0,39401.0,1437.0,465.0,957.0,155996.0,9.3,14921.2,494,3.310725679,117.9173554,38.60277136,4.911330049,1.374745418,2.138004246,2.684210526,2.684210526
,,,,,,,Y,37.82273,-122.27273999999998,94130,3134.0,2880.0,1453,144.2,0.9,0.0,3405,1762,1372,0.6,,,,51315.0,,,1919.0,3898250.0,9.7,1253.6,4143,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,3.0,4.0,Washington,6.0,53.0,165.0,Y,38.86952,-76.97261,20020,55743.0,49864.0,49899,123.8,4.6,0.1,12080,24885,30856,0.5,1642.0,1370.0,298121.0,34573.0,1526.0,491.0,1032.0,335336.0,13.0,22297.2,227,1.018065049,145.340708,27.6875,4.65,1.367256637,1.6818181819999998,2.756637168,2.756637168
